,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
"['12470', '12865', '12949', '13130', '13297', '13305', '13513', '14560', '15142', '22062']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['12813', '12978', '12981', '13080', '13152', '13249', '13409', '14602', '14749', '22756', '31460', '32558', '35857']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['128223', '128224', '128225', '128226', '128227', '128228', '128229', '128230', '128233', '128234', '128235', '128236', '128241', '128242', '128243', '128245', '128248', '128250', '128251', '128252', '128257', '128258', '128263', '128264', '128269', '128270', '128271', '128272', '128275', '128276', '128278', '128279', '128281', '128282', '128283', '128284', '128285', '128287', '128288', '128289', '128291', '128292', '128293', '128294', '128295', '128297', '128298', '128299', '128300', '128302', '128303', '128304', '128305', '128437', '128439', '128440', '128441', '128445', '128447', '128449', '128451', '128452', '128454', '128458', '128460', '128462', '128463', '128464', '128466', '128470', '128472', '128474', '128476']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['128397', '128398', '128399', '128400', '128401', '128402', '128403', '128404', '128405', '128406', '128407', '128408', '128409', '128410', '128411', '128412', '128413', '128414', '128415', '128416', '128417', '128418', '128419', '128420', '128421', '128422', '128423', '128424', '128425', '128426', '128427', '128428', '128429', '128430', '128431', '128432', '128433', '128434', '128435', '128436', '128438', '128442', '128443', '128444', '128446', '128448', '128450', '128453', '128455', '128456', '128457', '128459', '128461', '128465', '128467', '128468', '128469', '128471', '128473', '128475']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['128638', '128639', '128640', '128641', '128642', '128643', '128644', '128645', '128646', '128647', '128650', '128651', '128652', '128653', '128654', '128655', '128656', '128657', '128658', '128659', '128661', '128662', '128663', '128664', '128665', '128666', '128667', '128668', '128669', '128670', '53503', '53504', '53507', '53511', '53515', '53519', '53521', '53523', '53524', '53527', '53529', '53530', '53531', '53532', '85526', '85527', '85528', '85529', '85530', '85531', '85532', '85533', '85534', '85535', '85538', '85539', '85540', '85541', '85542', '85543', '85544', '85545', '85546', '85547', '85548', '85549', '85552', '85553', '85555', '85557', '85558', '85559', '85560', '85561', '85562', '85563', '85564', '85565', '85567', '85568', '85569', '85570', '85571', '85572', '85573', '85574', '85575', '85576', '85577', '85578', '85579', '85580', '85581', '85582', '85583', '85584', '85585', '85586', '85587', '85588', '85589', '85590', '85591', '85592', '85593', '85594', '85595', '85596', '85597', '85598', '85599', '85600', '85601', '85602', '85603', '85604', '85605', '85606', '85607', '85608', '85609', '85610', '85611', '85612', '85613', '85614', '85615', '85616', '85617', '85618', '85619', '85620', '85621', '85622', '85623', '85624', '85625', '85626', '85627']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['129595', '129596', '129597', '129598', '129599', '129600', '129601', '129603', '129604', '129605', '129606', '129607', '129608', '129609', '129610', '129611', '129613', '129614', '129615', '129616', '129617', '129618', '129619', '129620', '129621', '129622', '129623', '129624', '129625', '129626', '129627', '129628', '129630', '129631', '129633', '129634', '129635', '129636', '129637', '129638', '129639', '129640', '129641', '129643', '129644', '129645', '129646', '129647', '129648', '129649', '129651', '129652', '129654']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['13432', '14443', '14449', '14454', '14468']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['134696', '134698', '134699', '134700', '134701', '134702', '134703', '134704', '134706', '134707', '134708', '134712', '134713', '134714', '134715', '134716', '134717', '134719', '134720', '134721', '134722', '134723', '134724', '134726', '134731', '134732', '134733', '134734', '134735', '134736', '134737', '134739', '134740', '134742', '134744', '134786', '134787', '134788', '134791', '134793', '134794', '134796', '134799', '134800', '134801', '134802', '134804', '134805', '160149', '160150', '160151', '160152', '160153', '160154', '160155', '160156', '160157', '160158', '160159', '160160', '160161', '160162', '160163', '160164', '160165', '160166', '160167', '160168', '160169', '160170', '160171', '160172', '160173', '160174', '160175', '160176', '160177', '160178', '160179', '160180', '160181', '160182', '160183', '160184', '160185', '160186', '160187', '160188', '160189', '160190', '160191', '160192', '160193', '160194', '160195', '160196', '160197', '160198', '160199', '160200', '160201', '160202', '160203', '160204', '160205', '160206', '160207', '160208', '160209', '160210', '160211', '160212', '160213', '160214', '160215', '160216', '160217', '160218', '160219', '160220', '160221', '160222', '160223', '160224', '160225', '160226', '160227', '160228', '160229', '160230', '160231', '160232', '160233', '160234', '160235', '160236', '160237', '160238', '160239', '160240', '160241', '160242', '160243', '160244', '160359', '160360', '160361', '160362', '160363', '160364', '160365', '160366', '160367', '160368', '160369', '160370', '160371', '160372', '160373', '160374', '160375', '160376', '160377', '160378', '160379', '160380', '160423', '160553', '161473', '161474', '161475', '161476', '161477', '161478', '161479', '161480', '161481', '161482', '161483', '161484', '161485', '161486', '161487', '161488', '161489', '161490', '161491', '161492', '161493', '161494']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135550', '135551', '135552', '135553', '135554', '135555', '135556', '135557', '135558', '135559', '135560', '135561', '135562', '135563', '135564', '135565', '135566', '135567', '135568', '135569', '135570', '135571', '135572', '135573', '135574', '135575', '135576', '135577', '135578', '135579', '135580', '135581', '135582', '135583', '135584', '135585', '135586', '135587', '135588', '135589', '48805', '48806', '48807', '48808', '48809', '48810', '48811', '48812', '48813', '48814', '48815', '48816', '48817', '48818', '48819', '48820', '48821', '48822', '48823', '48824', '48825', '48826', '48827', '48828', '48829', '48830', '48831', '48832', '48833', '48834', '56679', '56680', '56681', '56682', '56683', '56684', '56685', '56686', '56687', '56688', '56689', '56690', '56691', '56692', '56693', '56694', '56695', '56696', '56697', '56698', '56699', '56700', '56701', '56702', '56703', '56704', '56705', '56706', '56707', '56708', '93246', '93247', '93248', '93249', '93250', '93251', '93252', '93253', '93254', '93255', '93256', '93257', '93259', '93260', '93261', '93262', '93263', '93264', '93265', '93266', '93267', '93268', '93269', '93270', '93271', '93272', '93273', '93274', '93275', '93276', '93277', '93278', '93279', '93280', '93281', '93282', '93283', '93284', '93285', '93286', '93287', '93288', '93289', '93290', '93291', '93292', '93293', '93294', '93295', '93296', '93297', '93298', '93299', '93300', '93301', '93302', '93303', '93304', '93305']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135590', '135591', '135592', '135593', '135594', '135595', '135596', '135597', '135598', '135599', '93471', '93472', '93473', '93474', '93475', '93476', '93477', '93478', '93479', '93480', '93481', '93482', '93483', '93484', '93485', '93486', '93487', '93488', '93489', '93490', '93491', '93492', '93493', '93494', '93495', '93496', '93497', '93498', '93499', '93500']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135600', '135601', '135602', '135603', '135604', '135605', '135606', '135607', '135608', '135609', '57851', '57855', '57859', '57863', '57867', '57871', '57875', '57879', '57883', '57887', '57891', '57895', '57899', '57903', '57907', '57913', '57917', '57921', '57925', '57929', '57933', '57937', '57941', '57945', '57949', '57953', '57957', '57961', '57965', '57969', '93531', '93532', '93533', '93534', '93535', '93536', '93537', '93538', '93539', '93540', '93541', '93542', '93543', '93544', '93545', '93546', '93547', '93548', '93549', '93550', '93551', '93552', '93553', '93554', '93555', '93556', '93557', '93558', '93559', '93560']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135610', '135611', '135612', '135613', '135614', '135615', '135616', '135617', '135618', '135619', '57973', '57977', '57981', '57985', '57989', '57993', '57997', '58001', '58005', '58009', '58013', '58017', '58021', '58025', '58029', '58033', '58037', '58041', '58045', '58049', '58053', '58057', '58061', '58065', '58069', '58073', '58077', '58081', '58085', '58089', '93561', '93562', '93563', '93564', '93565', '93566', '93567', '93568', '93569', '93570', '93571', '93572', '93573', '93574', '93575', '93576', '93577', '93578', '93579', '93580', '93581', '93582', '93583', '93584', '93585', '93586', '93587', '93588', '93589', '93590']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135620', '135621', '135622', '135623', '135624', '135625', '135626', '135627', '135628', '135629', '57731', '57735', '57739', '57743', '57747', '57751', '57755', '57759', '57763', '57767', '57771', '57775', '57779', '57783', '57787', '57791', '57795', '57799', '57803', '57807', '57811', '57815', '57819', '57823', '57827', '57831', '57835', '57839', '57843', '57847', '58094', '58099', '58104', '58109', '58114', '58119', '58124', '58129', '58134', '58139', '58144', '58149', '58154', '58159', '58164', '58169', '58174', '58179', '58184', '58189', '58194', '58199', '58204', '58209', '58214', '58219', '58224', '58229', '58234', '58239', '93591', '93592', '93593', '93594', '93595', '93596', '93597', '93598', '93599', '93600', '93601', '93602', '93603', '93604', '93605', '93606', '93607', '93608', '93609', '93610', '93611', '93612', '93613', '93614', '93615', '93616', '93617', '93618', '93619', '93620']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135630', '135631', '135632', '135633', '135634', '135635', '135636', '135637', '135638', '135639', '135640', '135641', '135642', '135643', '51452', '51453', '51454', '51455', '51456', '51457', '51458', '51459', '51460', '51461', '51462', '51463', '51464', '51465', '51466', '51467', '51468', '51469', '51470', '51471', '51472', '51473', '51474', '51475', '51476', '51477', '51478', '51479', '51480', '51481']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['135644', '135645', '135646', '135647', '135648', '135649', '135650', '135651', '135652', '135653', '135654', '135655', '135656', '135657', '135658', '135659', '135660', '135661', '135662', '135663', '135664', '135665', '135666', '135667', '135668', '135669', '135670', '135671']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['137449', '137473', '137474', '137475', '137476', '137533', '137581', '137651', '137667', '89065', '89066', '89067', '89068', '89069', '89070', '89071', '89072', '89073', '89074', '89075', '89076', '89077', '89078', '89079', '89080', '89081', '89082', '89083', '89084', '89085', '89086', '89087', '89088', '89089', '89090', '89091', '89092', '89093', '89094', '89098', '89099', '89100', '89101', '89102', '89103', '89104', '89105', '89106', '89107', '89108', '89109', '89110', '89111', '89112', '89113', '89114', '89115', '89116', '89117', '89118', '89119', '89120', '89121', '89122', '89123', '89124', '89125', '89126', '89127', '89174', '89175', '89176', '89177', '89178', '89179', '89181', '89183', '89184', '89185', '89186', '89187', '89188', '89189', '89190', '89191', '89192', '89193']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['139379', '139380', '139381', '139382', '139383', '139384', '139385', '139420', '139421', '139422', '139423', '139424', '139425', '139426', '175944', '175947', '175954', '175955', '175958', '175964', '175966', '175969', '175973', '175974', '175977', '175978', '175987', '175997', '176001', '176008', '176009', '176011', '176023', '176026', '176034', '176044', '176046', '176050', '176051', '176052', '176053', '176054', '176058', '176060', '176063', '176069', '176070', '176072', '93621', '93622', '93623', '93624', '93625', '93626', '93627', '93628', '93629', '93630', '93631', '93632', '93633', '93634', '93635', '93636', '93637', '93638', '93639', '93640', '93641', '93642', '93643', '93644', '93645', '93646', '93647', '93648', '93649', '93650', '93651', '93652', '93653', '93654', '93655', '93656', '93657', '93658', '93659', '93660', '93661', '93662', '93663', '93664', '93665', '93666', '93667', '93668', '93669', '93670', '93671', '93672', '93673', '93674', '93675', '93676', '93677', '93678', '93679', '93680', '93681', '93682', '93683', '93684', '93685', '93686', '93687', '93688', '93689', '93690', '93691', '93692', '93693', '93694', '93695', '93696', '93697', '93698', '93699', '93700', '93701', '93702', '93703', '93704', '93706', '93707', '93708', '93709', '93710', '93711', '93712', '93713', '93714', '93715', '93716', '93717', '93718', '93719', '93720']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['139930', '139932', '139933', '139939', '139941', '139943', '139960', '139963', '139966', '139975', '139977', '139991', '139995', '139999', '140001', '140005', '140008', '140009', '140011', '140014', '140015', '140017', '140019', '140020', '140022', '140026', '71640', '71641', '71642', '71643', '71644', '71645', '71646', '71647', '71648', '71649', '71650', '71651', '71652', '71653', '71654', '71655', '71656', '71657', '71658', '71659', '71660', '71661', '71662', '71663', '71664', '71665', '71666', '71667', '71668', '71669', '71670', '71671', '71672', '71673', '71674', '71675', '71676', '71677', '71678', '71679', '71680', '71681', '71682', '71683', '71684', '71685', '71686', '71687', '71688', '71689', '71690', '71691', '71692', '71693', '71694', '71695', '71696', '71697', '71698', '71699', '71700', '71701', '71702', '71703', '71704', '71705', '71706', '71707', '71708', '71709', '71710', '71711', '71712', '71713', '71714', '71715', '71716', '71717', '71718', '71719', '71720', '71721', '71722', '71723', '71724', '71725', '71726', '71727', '71728', '71729', '88862', '88863', '88864', '88865', '88866', '88867', '88868', '88869', '88870', '88871', '88874', '88875', '88876', '88877', '88878', '88879', '88880', '88881', '88882', '88883', '88885', '88886', '88887', '88888', '88889', '88890', '88891', '88892', '88893', '88894', '88895', '88896', '88897', '88898', '88899', '88900', '88901', '88902', '88903', '88904', '88905', '88906', '88907', '88908', '88909', '88910', '88911', '88912', '88913', '88914', '88915', '88916', '88917', '88918', '88919', '88920', '88921', '88922', '88923', '88924', '89022', '89023', '89024', '89025', '89026', '89027', '89028', '89029', '89030', '89031', '89032', '89033', '89034', '89035', '89036', '89037', '89038', '89039', '89040', '89041']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
